,#Day,Tmax,Tmin,VPD,Rain,Durn,Radn,ETo
2017-12-19,719,24.5,12.6,12.0,0.0034,1,30000.0,3.5301011505288304
2017-12-20,720,30.0,15.5,19.4,0.0,0,32000.0,4.636740993873697
2017-12-21,721,35.9,14.7,30.8,0.0,0,31900.0,5.940512072286094
2017-12-22,722,32.5,18.0,25.1,0.0,0,27800.0,4.276514529946134
2017-12-23,723,32.5,16.4,21.1,0.0,0,31200.0,4.963433921072405
2017-12-24,724,33.7,17.9,23.0,0.0,0,31300.0,5.090346776868549
2017-12-25,725,33.0,19.3,27.7,0.0,0,31500.0,4.808589634085526
2017-12-26,726,27.1,15.8,8.2,0.0,0,30100.0,3.72677675089006
2017-12-27,727,26.3,14.0,15.3,0.0,0,30100.0,3.7594025412059677
2017-12-28,728,29.0,14.9,20.0,0.0,0,25500.0,3.571699137101459
2017-12-29,729,31.0,14.5,19.4,0.0,0,31800.0,4.915276459699276
2017-12-30,730,35.0,18.0,24.4,0.0,0,31800.0,5.450587375780214
2017-12-31,731,34.0,20.5,23.5,0.0,0,30800.0,4.7841016107644485
2018-01-01,732,35.0,18.9,28.3,0.0,0,31100.0,5.240278465941811
2018-01-02,733,38.8,20.0,31.1,0.0,0,31000.0,5.953476123301006
2018-01-03,734,30.9,20.5,18.8,0.0,0,31100.0,4.094061052186758
2018-01-04,735,31.8,15.7,24.7,0.0,0,31100.0,4.865554642678933
2018-01-05,736,27.0,13.2,12.4,0.0,0,28800.0,3.8050401177465254
2018-01-06,737,29.2,11.6,16.5,0.0,0,31200.0,4.692046310427048
2018-01-07,738,31.6,16.1,11.7,0.0,0,31500.0,4.847071294653718
2018-01-08,739,34.4,16.6,28.9,0.0,0,27900.0,4.782886774154202
2018-01-09,740,37.0,17.5,21.9,0.0,0,29100.0,5.4324168684096925
2018-01-10,741,29.7,22.0,10.9,0.0,0,28900.0,3.2848493181152607
2018-01-11,742,23.9,17.6,9.7,0.0004,1,27100.0,2.4606619127346954
2018-01-12,743,27.4,10.0,17.1,0.0,0,30200.0,4.314817491955773
2018-01-13,744,38.0,18.4,30.3,0.0,0,30200.0,5.771395140244648
2018-01-14,745,36.5,23.9,29.7,0.0,0,19400.0,3.101817479274351
2018-01-15,746,24.1,19.0,4.1,0.0,0,10500.0,0.8756027621725117
2018-01-16,747,32.9,19.0,15.0,0.0,0,20200.0,3.091895634173621
2018-01-17,748,26.8,23.1,4.3,0.0,0,8800.0,0.6790592232586312
2018-01-18,749,28.9,18.3,16.3,0.0,0,20700.0,2.618253051219937
2018-01-19,750,30.4,15.1,22.1,0.0,0,30800.0,4.584323846756066
2018-01-20,751,36.7,18.1,25.6,0.0,0,30000.0,5.487874369106548
2018-01-21,752,35.1,21.5,19.4,0.0,0,29400.0,4.690354941538763
2018-01-22,753,35.0,20.1,23.2,0.0,0,29500.0,4.845966869771725
2018-01-23,754,35.8,20.7,23.2,0.0,0,29000.0,4.8697212826753855
2018-01-24,755,33.5,20.0,17.8,0.0,0,30300.0,4.6542019118833
2018-01-25,756,31.2,17.8,20.2,0.0,0,30300.0,4.402743597208267
2018-01-26,757,33.5,16.1,23.7,0.0,0,30300.0,5.052599221869429
2018-01-27,758,28.5,17.8,8.0,0.0,0,28300.0,3.5572978475167623
2018-01-28,759,29.1,18.5,12.8,0.0,0,25400.0,3.2282560900383137
2018-01-29,760,30.4,16.0,11.5,0.0,0,27400.0,4.00040226680361
2018-01-30,761,30.2,15.7,19.2,0.0,0,29700.0,4.3247007601421785
2018-01-31,762,31.5,17.2,19.3,0.0,0,29200.0,4.367535545934144
2018-02-01,763,32.7,19.2,18.0,0.0,0,26300.0,3.9672419648340553
2018-02-02,764,33.7,23.0,21.8,0.0,0,13000.0,1.8415984706141528
2018-02-03,765,33.5,24.4,20.9,0.0,0,22200.0,2.9379424539506394
2018-02-04,766,29.0,19.8,9.8,0.0,0,29400.0,3.531357566608338
2018-02-05,767,31.7,16.7,14.2,0.0,0,26800.0,4.090889163134418
2018-02-06,768,31.5,18.1,13.2,0.0,0,27800.0,4.068129725051928
2018-02-07,769,27.6,17.0,11.5,0.0,0,12500.0,1.5314235360498418
2018-02-08,770,32.2,18.8,24.8,0.0,0,24300.0,3.614386306787575
2018-02-09,771,27.3,17.8,15.6,0.0,0,28900.0,3.3728046159758613
2018-02-10,772,33.0,19.1,27.7,0.0,0,28000.0,4.295592033537054
2018-02-11,773,33.0,18.0,28.4,0.0,0,27400.0,4.311933831668387
2018-02-12,774,33.5,18.0,29.2,0.0,0,28300.0,4.553322832497109
2018-02-13,775,27.7,15.0,14.6,0.0,0,24600.0,3.220747905846153
2018-02-14,776,31.9,18.2,21.7,0.0,0,28300.0,4.211972669319019
2018-02-15,777,38.8,16.9,36.5,0.0,0,28100.0,5.63322578223037
2018-02-16,778,39.0,21.5,39.9,0.0,0,20200.0,3.810235200558089
2018-02-17,779,28.0,20.5,9.9,0.0,0,25600.0,2.7664612808752325
2018-02-18,780,28.8,18.0,10.6,0.0,0,24700.0,3.1382970324054753
2018-02-19,781,29.9,20.0,15.9,0.0,0,26200.0,3.307067100026312
2018-02-20,782,28.5,19.0,16.3,0.0,0,21100.0,2.5357316138194923
2018-02-21,783,32.0,18.0,20.8,0.0,0,25200.0,3.7870089084284415
2018-02-22,784,32.0,18.0,14.9,0.0,0,26200.0,3.9372870397152844
2018-02-23,785,30.8,17.0,15.5,0.0,0,24600.0,3.576009833614355
2018-02-24,786,32.0,16.6,25.0,0.0,0,24200.0,3.7518530625200546
2018-02-25,787,31.0,19.8,14.5,0.0,0,17900.0,2.4284758458186584
2018-02-26,788,24.3,19.6,6.1,0.0,0,11800.0,0.9542365963758667
2018-02-27,789,24.5,14.6,13.6,0.0,0,24900.0,2.7459684916128486
2018-02-28,790,29.3,14.2,20.5,0.0,0,25400.0,3.6631666546386694
2018-03-01,791,32.2,14.9,23.2,0.0,0,24600.0,3.9702848967699844
2018-03-02,792,33.2,15.5,24.3,0.0,0,21200.0,3.5278334369836757
2018-03-03,793,30.0,15.2,19.3,0.0,0,25500.0,3.719121806491452
2018-03-04,794,32.5,16.8,22.6,0.0,0,23800.0,3.7565785723761143
2018-03-05,795,36.1,19.9,30.1,0.0,0,25400.0,4.393844682211109
2018-03-06,796,36.9,23.7,26.0,0.0,0,24100.0,3.952183345017353
2018-03-07,797,29.6,20.9,14.7,0.0,0,22200.0,2.6452928352903475
2018-03-08,798,31.3,14.9,14.0,0.0,0,24700.0,3.839106715909479
2018-03-09,799,31.2,16.7,13.9,0.0,0,24800.0,3.6998162955123517
2018-03-10,800,31.5,16.9,20.8,0.0,0,24600.0,3.704663994729412
2018-03-11,801,33.1,17.4,24.9,0.0,0,23600.0,3.7776610129194843
2018-03-12,802,35.1,19.1,27.1,0.0,0,23400.0,3.943757376
2018-03-13,803,38.5,22.2,36.1,0.0,0,19800.0,3.6119629182108484
2018-03-14,804,29.8,24.2,14.7,0.0,0,9700.0,0.9650098824409092
2018-03-15,805,26.7,20.9,6.5,0.0046,1,16500.0,1.5512409853839673
2018-03-16,806,27.9,16.5,9.8,0.0,0,20500.0,2.598090513519804
2018-03-17,807,24.9,14.5,8.8,0.0,0,16400.0,1.8611431770668263
2018-03-18,808,28.8,13.4,20.8,0.0,0,22900.0,3.280450154711814
2018-03-19,809,31.9,14.9,23.1,0.0,0,22000.0,3.5069724700137614
2018-03-20,810,34.1,19.1,26.0,0.0,0,18900.0,3.049849458187526
2018-03-21,811,37.4,23.5,35.2,0.0,0,21100.0,3.561846277523405
2018-03-22,812,27.5,21.2,8.0,0.0,0,16300.0,1.6182419571408289
2018-03-23,813,30.1,16.0,12.4,0.0,0,18200.0,2.6197569687614473
2018-03-24,814,27.1,18.4,16.0,0.0,0,11200.0,1.2570614454965041
2018-03-25,815,25.0,18.9,13.5,0.0,0,9300.0,0.8567872561139285
2018-03-26,816,26.0,20.5,1.2,0.0,0,6200.0,0.5601111198933245
2018-03-27,817,25.0,16.5,8.9,0.0,0,19800.0,2.088271851936287
2018-03-28,818,25.4,11.0,10.7,0.0,0,21500.0,2.756196683733304
2018-03-29,819,30.9,13.0,15.2,0.0,0,20800.0,3.2825774561334238
2018-03-30,820,33.3,17.8,22.1,0.0,0,19700.0,3.1550712858688628
2018-03-31,821,28.9,15.9,10.4,0.0,0,17100.0,2.325850729420241
2018-04-01,822,28.1,16.2,14.5,0.0,0,20200.0,2.6123395941909786
2018-04-02,823,32.0,14.8,23.9,0.0,0,18000.0,2.8861702362635926
2018-04-03,824,33.2,19.5,19.1,0.0,0,20400.0,3.1283054985538907
2018-04-04,825,28.4,16.4,13.3,0.0,0,17500.0,2.286876564296447
2018-04-05,826,28.3,14.6,15.1,0.0,0,17800.0,2.4266544939984844
2018-04-06,827,29.8,15.1,16.9,0.0,0,18200.0,2.6356269469262896
2018-04-07,828,25.7,14.7,4.9,0.0,0,15700.0,1.856810531570588
2018-04-08,829,25.0,12.0,7.2,0.0,0,17500.0,2.1493361785578076
2018-04-09,830,24.4,14.5,7.9,0.0,0,14100.0,1.5507828379191284
2018-04-10,831,22.2,13.1,5.8,0.0004,1,14000.0,1.4049244494827793
2018-04-11,832,23.0,9.3,10.2,0.0,0,18300.0,2.157938935524009
2018-04-12,833,22.4,10.4,3.5,0.0,0,13800.0,1.5342064865463414
2018-04-13,834,23.1,10.7,9.0,0.002,1,15600.0,1.7887634603948752
2018-04-14,835,24.5,8.7,7.5,0.0,0,17400.0,2.2326684400463392
2018-04-15,836,27.5,13.2,12.4,0.0,0,18100.0,2.450355715481821
2018-04-16,837,32.9,15.8,26.8,0.0,0,14100.0,2.30623068328741
2018-04-17,838,24.5,18.0,6.2,0.0,0,16600.0,1.5508643171338006
2018-04-18,839,22.3,16.5,7.2,0.0044,1,13600.0,1.143362236779512
2018-04-19,840,22.8,12.4,9.3,0.0002,1,8900.0,0.9534500314905275
2018-04-20,841,23.8,10.8,3.9,0.001,1,16800.0,1.9951523931868838
2018-04-21,842,28.1,11.4,12.3,0.0,0,13700.0,1.9727713091915717
2018-04-22,843,23.4,17.8,6.0,0.0072,1,9000.0,0.7674599948720042
2018-04-23,844,23.0,16.5,6.7,0.0,0,13400.0,1.2038140759486826
2018-04-24,845,24.5,15.5,10.9,0.0,0,14700.0,1.5642940319999996
2018-04-25,846,24.5,12.5,8.7,0.0,0,16500.0,1.9470145247837336
2018-04-26,847,26.3,10.2,15.2,0.0,0,12100.0,1.6424478027168783
2018-04-27,848,26.6,14.9,8.8,0.0,0,12800.0,1.583854496989338
2018-04-28,849,27.8,17.1,13.5,0.0,0,15800.0,1.9521035876107509
2018-04-29,850,31.5,18.2,4.6,0.0,0,18500.0,2.7002537849278663
2018-04-30,851,29.6,17.9,20.4,0.0,0,12300.0,1.6404276072143646
2018-05-01,852,20.8,12.0,5.9,0.0,0,15800.0,1.504224050557845
2018-05-02,853,19.8,11.8,4.7,0.0004,1,13400.0,1.195025213281148
2018-05-03,854,20.9,6.8,9.4,0.0,0,14700.0,1.6394138680795554
2018-05-04,855,22.8,5.3,8.8,0.0,0,15400.0,1.9254718821377665
2018-05-05,856,29.5,8.9,20.5,0.0,0,15900.0,2.5056502937318523
2018-05-06,857,21.2,16.1,4.4,0.0032,1,7000.0,0.5407153016719701
2018-05-07,858,21.7,9.2,5.6,0.0,0,14400.0,1.5885363142963023
2018-05-08,859,22.3,10.0,6.8,0.0,0,14800.0,1.65364411194512
2018-05-09,860,24.6,8.9,11.2,0.0,0,15000.0,1.926979684585841
2018-05-10,861,24.5,14.3,10.3,0.0,0,13500.0,1.5050980509982195
2018-05-11,862,30.2,17.0,21.6,0.0,0,14900.0,2.103107994416374
2018-05-12,863,33.5,19.0,30.1,0.0,0,15300.0,2.4082931133909424
2018-05-13,864,26.0,13.7,11.1,0.0,0,11700.0,1.4497442573187616
2018-05-14,865,26.5,15.0,10.8,0.0,0,13800.0,1.692935406647543
2018-05-15,866,27.0,15.2,13.0,0.0,0,14000.0,1.7555234689520505
2018-05-16,867,25.9,11.6,15.4,0.0,0,14000.0,1.8158143119440524
2018-05-17,868,24.9,9.6,14.9,0.0,0,14200.0,1.8268802518687535
2018-05-18,869,24.3,9.2,14.8,0.0,0,14100.0,1.7764117499432606
2018-05-19,870,24.0,7.7,12.2,0.0,0,14000.0,1.7848219796816875
2018-05-20,871,24.5,13.4,15.2,0.0,0,14200.0,1.6315304224545644
2018-05-21,872,25.5,10.0,13.3,0.0,0,14100.0,1.851878825283751
2018-05-22,873,27.7,13.0,19.1,0.0,0,14000.0,1.9216276736786997
2018-05-23,874,28.0,10.9,22.2,0.0,0,13300.0,1.9224894816177702
2018-05-24,875,27.4,11.3,21.5,0.0,0,6900.0,0.9651811820346647
2018-05-25,876,15.9,12.7,3.1,0.0329,1,5300.0,0.28559058777543816
2018-05-26,877,18.0,13.1,1.7,0.0257,1,5400.0,0.37408960221949994
2018-05-27,878,20.7,13.0,2.3,0.0002,1,7100.0,0.6406118225711173
2018-05-28,879,18.4,8.5,4.4,0.0,0,6900.0,0.6366558130826065
2018-05-29,880,21.1,8.0,5.3,0.0,0,12500.0,1.3734344762464188
2018-05-30,881,22.5,8.5,9.2,0.0,0,12900.0,1.5082938517964746
2018-05-31,882,18.0,12.0,7.0,0.0,0,7700.0,0.5805347126639804
2018-06-01,883,18.4,12.0,5.9,0.0,0,11600.0,0.9087614905539265
2018-06-02,884,19.5,12.0,9.7,0.0,0,12600.0,1.0863798465966734
2018-06-03,885,22.5,12.0,12.4,0.0,0,10900.0,1.16170850499382
2018-06-04,886,21.0,12.0,7.6,0.0,0,4500.0,0.4345261199999999
2018-06-05,887,19.0,12.0,3.4,0.004,1,3400.0,0.281099562490907
2018-06-06,888,16.9,11.0,1.8,0.009800000000000001,1,6500.0,0.47040409224794266
2018-06-07,889,14.2,9.6,2.2,0.0029,1,5100.0,0.3048551530114353
2018-06-08,890,17.8,4.9,6.1,0.0015,1,7600.0,0.7466808370028637
2018-06-09,891,21.8,12.1,8.3,0.0,0,9700.0,0.9851455715537812
2018-06-10,892,19.5,10.8,3.0,0.0018,1,8200.0,0.7478541306118999
2018-06-11,893,18.0,9.0,3.7,0.0006,1,6300.0,0.5551292879999999
2018-06-12,894,19.4,10.5,5.5,0.0018,1,6600.0,0.6051154509486664
2018-06-13,895,17.5,6.6,5.1,0.016399999999999998,1,5100.0,0.47164557002351526
2018-06-14,896,20.0,7.7,6.6,0.0,0,12100.0,1.2603745916711038
2018-06-15,897,20.9,6.9,7.3,0.0006,1,12300.0,1.3690407983657225
2018-06-16,898,21.7,7.4,8.4,0.0,0,12300.0,1.412002332996088
2018-06-17,899,24.0,10.8,13.4,0.0,0,12500.0,1.5001256647265253
2018-06-18,900,17.4,13.0,4.2,0.0107,1,11000.0,0.7145308139872036
2018-06-19,901,18.5,7.8,4.2,0.0022,1,9900.0,0.940536677037302
2018-06-20,902,19.3,11.8,3.3,0.0052,1,5300.0,0.45424519145836584
2018-06-21,903,19.5,9.3,5.4,0.0,0,8200.0,0.7913303253396452
2018-06-22,904,19.6,9.5,5.0,0.0,0,7100.0,0.6849854076091237
2018-06-23,905,22.0,8.6,6.9,0.0,0,10500.0,1.1938717920946043
2018-06-24,906,22.0,11.0,8.6,0.0,0,11900.0,1.2703559414535144
2018-06-25,907,20.6,10.4,11.2,0.0,0,11900.0,1.1876248599543295
2018-06-26,908,19.2,11.2,9.8,0.0,0,7500.0,0.6569135134308016
2018-06-27,909,17.2,12.8,0.2,0.0414,1,4500.0,0.2905364962658712
2018-06-28,910,17.1,8.8,4.1,0.0016,1,11000.0,0.9144602886799689
2018-06-29,911,16.8,3.2,4.8,0.0,0,11600.0,1.1159898339512004
2018-06-30,912,18.6,5.7,6.6,0.0,0,10200.0,1.0296268344136716
2018-07-01,913,22.0,8.0,10.5,0.0,0,8800.0,1.013464481650335
2018-07-02,914,18.5,12.5,3.1,0.0,0,3100.0,0.237284599256821
2018-07-03,915,18.6,12.5,5.6,0.0,0,8800.0,0.6801918548030452
2018-07-04,916,18.3,11.3,5.3,0.0,0,5600.0,0.45325504441211795
2018-07-05,917,15.4,7.9,4.0,0.0,0,10300.0,0.7795449359340524
2018-07-06,918,18.7,2.8,6.1,0.0,0,11700.0,1.2499094040077177
2018-07-07,919,17.8,7.0,2.5,0.0,0,7700.0,0.717129428791684
2018-07-08,920,20.2,6.9,8.1,0.0,0,11900.0,1.276727832798852
2018-07-09,921,22.0,7.8,9.2,0.0,0,12900.0,1.4916592797886208
2018-07-10,922,22.3,8.6,11.9,0.0,0,13100.0,1.512903501357461
2018-07-11,923,19.7,4.1,7.9,0.0,0,12500.0,1.3759946984315017
2018-07-12,924,21.3,3.2,7.3,0.0,0,12400.0,1.4876249309483505
2018-07-13,925,19.1,10.0,3.7,0.0114,1,10600.0,0.9707085290593185
2018-07-14,926,18.0,6.6,4.2,0.001,1,8400.0,0.8010990310223749
2018-07-15,927,16.5,8.5,4.2,0.0213,1,5100.0,0.41015291002206783
2018-07-16,928,18.0,10.8,2.5,0.006,1,6900.0,0.5594473354959164
2018-07-17,929,18.3,8.8,6.2,0.003,1,10400.0,0.9430195280849399
2018-07-18,930,18.5,12.8,7.1,0.0,0,8300.0,0.6220132577074142
2018-07-19,931,18.5,7.6,4.0,0.0026,1,9700.0,0.9271033507517117
2018-07-20,932,21.2,6.3,7.1,0.0,0,10500.0,1.1999683626659898
2018-07-21,933,19.7,12.8,3.5,0.0007,1,5000.0,0.4196620183855622
2018-07-22,934,18.5,13.9,4.0,0.0034,1,6300.0,0.4311082971878883
2018-07-23,935,20.0,13.2,10.0,0.0006,1,7000.0,0.5892491138079015
2018-07-24,936,18.7,11.5,3.3,0.0007,1,8100.0,0.6710195356751587
2018-07-25,937,20.5,10.9,5.1,0.0009,1,9200.0,0.8960995309723011
2018-07-26,938,20.5,9.8,4.4,0.027100000000000003,1,7200.0,0.7282287210075864
2018-07-27,939,17.0,12.5,2.2,0.0001,1,3600.0,0.2332640166782464
2018-07-28,940,17.6,9.2,4.5,0.0005,1,6500.0,0.5515635939905964
2018-07-29,941,19.7,10.4,7.3,0.0,0,11000.0,1.0340880810060242
2018-07-30,942,18.1,11.8,3.9,0.0025,1,12300.0,0.9488000296709157
2018-07-31,943,19.0,5.3,7.3,0.0,0,12900.0,1.341945318870371
2018-08-01,944,16.5,10.9,3.7,0.0105,1,4600.0,0.321773591599981
2018-08-02,945,16.5,5.7,4.1,0.004900000000000001,1,8700.0,0.7753842447797932
2018-08-03,946,17.5,8.7,4.4,0.014,1,7000.0,0.6021238843283401
2018-08-04,947,15.0,9.2,3.9,0.020300000000000002,1,4400.0,0.29732118886526043
2018-08-05,948,14.5,6.7,3.2,0.007,1,9300.0,0.6922079598820121
2018-08-06,949,16.5,5.5,5.0,0.0,0,7600.0,0.6812247555316298
2018-08-07,950,19.5,10.2,6.1,0.0,0,10700.0,0.9997615650750233
2018-08-08,951,17.5,11.2,4.0,0.0,0,6700.0,0.5073574638894398
2018-08-09,952,15.5,11.4,4.5,0.0,0,9200.0,0.5462831141541901
2018-08-10,953,14.8,3.3,3.6,0.0,0,15100.0,1.2902033244875781
2018-08-11,954,17.2,2.5,7.5,0.0,0,15500.0,1.5419613934597427
2018-08-12,955,20.7,5.6,10.1,0.0,0,16700.0,1.8847493285184866
2018-08-13,956,23.2,6.4,13.7,0.0,0,16900.0,2.119078009443967
2018-08-14,957,18.5,12.9,3.4,0.009,1,9000.0,0.6695289017763578
2018-08-15,958,18.5,9.7,5.7,0.0001,1,12900.0,1.1455386021264689
2018-08-16,959,18.5,9.6,4.3,0.0007,1,9500.0,0.8470636482571949
2018-08-17,960,17.5,10.0,5.0,0.0014,1,13500.0,1.09459072259288
2018-08-18,961,19.2,7.5,9.8,0.0,0,16700.0,1.66976537898496
2018-08-19,962,25.1,10.8,12.7,0.0,0,17800.0,2.258146252502634
2018-08-20,963,25.5,14.5,13.6,0.0002,1,11100.0,1.3058675206778196
2018-08-21,964,17.5,12.5,2.7,0.0014,1,6600.0,0.4542456536297746
2018-08-22,965,16.5,7.5,5.5,0.018,1,17600.0,1.4765160960000003
2018-08-23,966,19.0,5.5,7.0,0.0,0,18000.0,1.864970063034212
2018-08-24,967,20.9,6.2,5.8,0.0,0,17900.0,2.0190042941395006
2018-08-25,968,22.0,6.4,7.9,0.0,0,18600.0,2.206039177121697
2018-08-26,969,22.5,9.4,8.5,0.0,0,17900.0,2.0518728975885447
2018-08-27,970,19.8,5.3,4.6,0.0,0,14300.0,1.5508390683154705
2018-08-28,971,18.0,11.8,2.8,0.0024,1,9300.0,0.7105825612785801
2018-08-29,972,14.8,7.4,3.3,0.005,1,7400.0,0.5459255514490949
2018-08-30,973,16.7,7.6,3.7,0.0028,1,14300.0,1.2123878054538224
2018-08-31,974,17.8,6.9,5.9,0.0,0,7900.0,0.7379308312546458
2018-09-01,975,20.0,11.2,9.4,0.0,0,15700.0,1.4597398172172675
2018-09-02,976,20.5,5.9,8.0,0.0,0,18100.0,2.011892148124926
2018-09-03,977,20.3,5.6,6.2,0.0,0,17500.0,1.9361091404200526
2018-09-04,978,18.4,10.7,3.2,0.0040999999999999995,1,10400.0,0.8760743921542453
2018-09-05,979,15.8,9.6,6.9,0.0038,1,15500.0,1.1046263057592611
2018-09-06,980,16.4,6.2,3.9,0.0012,1,12900.0,1.1250473065794933
2018-09-07,981,19.0,9.6,4.5,0.0026,1,12600.0,1.1636637442978963
2018-09-08,982,20.2,11.0,5.7,0.0032,1,12800.0,1.216853650317887
2018-09-09,983,21.9,11.3,5.1,0.0005,1,19200.0,2.017904472997904
2018-09-10,984,20.5,9.6,3.6,0.0,0,14700.0,1.4960770357441153
2018-09-11,985,16.9,8.8,5.8,0.0,0,12800.0,1.047782057133963
2018-09-12,986,16.8,6.6,5.1,0.0,0,11500.0,1.0167353918780284
2018-09-13,987,18.1,10.7,4.6,0.0,0,10000.0,0.8219771231955887
2018-09-14,988,18.8,11.6,7.4,0.0,0,18600.0,1.5455431385695988
2018-09-15,989,20.4,5.2,9.9,0.0,0,20500.0,2.295012633760298
2018-09-16,990,19.5,3.8,7.8,0.0,0,21600.0,2.365249043818129
2018-09-17,991,17.2,6.1,4.3,0.0,0,18600.0,1.712567633434774
2018-09-18,992,19.7,5.3,4.4,0.0,0,18500.0,1.9961060091301082
2018-09-19,993,20.7,6.7,5.7,0.0,0,20600.0,2.2783990512157093
2018-09-20,994,26.7,6.5,9.7,0.0,0,22500.0,3.2644095861053515
2018-09-21,995,25.7,7.0,10.2,0.0,0,22000.0,3.0487526528172606
2018-09-22,996,28.5,10.4,13.4,0.0,0,22100.0,3.2865923293971226
2018-09-23,997,26.6,12.3,9.7,0.0,0,22500.0,2.974163318737755
2018-09-24,998,21.8,13.9,5.7,0.0,0,14800.0,1.3916268337108466
2018-09-25,999,22.1,7.9,4.8,0.0,0,20200.0,2.3429195941890057
2018-09-26,1000,21.6,7.0,5.5,0.0,0,21800.0,2.509146119078348
2018-09-27,1001,21.8,11.0,7.4,0.0,0,21800.0,2.2992303127630858
2018-09-28,1002,23.3,9.9,14.2,0.0,0,22100.0,2.611506520563953
2018-09-29,1003,24.2,11.1,10.2,0.0032,1,8800.0,1.0595526904725387
2018-09-30,1004,23.7,13.9,5.9,0.0034,1,21700.0,2.3331456773659247
2018-10-01,1005,20.0,13.1,3.6,0.0,0,7800.0,0.6604407905200804
2018-10-02,1006,22.8,12.0,10.8,0.0,0,21300.0,2.312182680531749
2018-10-03,1007,21.2,13.0,10.6,0.0,0,18800.0,1.763105099333002
2018-10-04,1008,24.1,13.7,10.0,0.0,0,9800.0,1.0884207399412273
2018-10-05,1009,23.9,13.3,5.2,0.0,0,20800.0,2.3131598755392644
2018-10-06,1010,22.5,13.9,5.6,0.0056,1,10500.0,1.0402291616537886
2018-10-07,1011,24.0,14.0,8.5,0.0,0,20500.0,2.238667935194234
2018-10-08,1012,26.0,15.5,11.3,0.0,0,20100.0,2.3561508294493745
2018-10-09,1013,30.0,15.0,17.9,0.0,0,23000.0,3.3687323785619157
2018-10-10,1014,28.0,17.0,15.9,0.0016,1,12200.0,1.5302035969694858
2018-10-11,1015,24.0,16.1,5.2,0.0,0,20300.0,2.0265786661155705
2018-10-12,1016,20.4,17.0,1.4,0.0,0,8300.0,0.5242016872294655
2018-10-13,1017,21.8,14.5,3.7,0.0012,1,13200.0,1.2031568696603736
2018-10-14,1018,19.0,9.6,3.0,0.0174,1,10500.0,0.9697197869149136
2018-10-15,1019,21.5,12.0,7.4,0.0031,1,22500.0,2.2484351786438173
2018-10-16,1020,26.8,9.8,9.5,0.0,0,27100.0,3.7852010559787765
2018-10-17,1021,31.3,12.1,23.1,0.0,0,26400.0,4.287850510845263
2018-10-18,1022,18.2,13.1,3.8,0.0052,1,11500.0,0.8152054033731732
2018-10-19,1023,19.0,8.5,7.4,0.002,1,8500.0,0.8154567611844618
2018-10-20,1024,20.0,8.7,2.8,0.0,0,14400.0,1.4603961864630106
2018-10-21,1025,20.5,15.1,3.1,0.0004,1,13500.0,1.0480177674852889
2018-10-22,1026,20.6,14.3,6.7,0.0,0,15400.0,1.2786100567414052
2018-10-23,1027,21.5,9.0,6.3,0.0,0,21300.0,2.335576371122799
2018-10-24,1028,20.7,13.5,6.3,0.0,0,15900.0,1.3972586233686155
2018-10-25,1029,26.3,13.2,15.5,0.0,0,25400.0,3.2394203410437017
2018-10-26,1030,29.5,12.7,12.9,0.0,0,25500.0,3.815332761222535
2018-10-27,1031,29.0,13.8,10.6,0.0,0,27900.0,4.001290319290551
2018-10-28,1032,27.9,13.4,7.6,0.0,0,28000.0,3.8470371100527303
2018-10-29,1033,25.2,11.9,12.0,0.0,0,27200.0,3.3836632834623477
2018-10-30,1034,25.7,12.8,10.6,0.0,0,25400.0,3.1717926120713407
2018-10-31,1035,26.0,13.0,14.5,0.0,0,22000.0,2.776458509444371
2018-11-01,1036,21.6,13.6,12.4,0.0,0,18900.0,1.7758163850343927
2018-11-02,1037,23.1,9.6,7.3,0.0,0,18000.0,2.1194252130655027
2018-11-03,1038,26.8,14.1,9.1,0.0,0,21000.0,2.686213910819261
2018-11-04,1039,22.0,11.7,6.0,0.0,0,25200.0,2.6297253396582225
2018-11-05,1040,19.5,12.9,11.5,0.0,0,24900.0,2.0409775657580536
2018-11-06,1041,19.5,9.5,6.1,0.0,0,19700.0,1.8882380618285302
2018-11-07,1042,23.5,10.1,10.4,0.0,0,29700.0,3.5299857027543
2018-11-08,1043,28.1,9.5,12.7,0.0,0,27400.0,4.058598770143665
2018-11-09,1044,34.2,13.9,30.5,0.0,0,29000.0,5.131324481158814
2018-11-10,1045,28.0,14.6,7.9,0.0,0,23800.0,3.1966428205650894
2018-11-11,1046,24.0,15.0,5.0,0.002,1,24600.0,2.5831712159999998
2018-11-12,1047,23.7,11.0,1.6,0.0,0,24600.0,2.8916804314301987
2018-11-13,1048,26.4,15.2,9.8,0.0,0,25000.0,3.0305700279523653
2018-11-14,1049,30.6,14.7,14.9,0.0,0,29400.0,4.449922195363056
2018-11-15,1050,33.4,15.1,24.6,0.0,0,28800.0,4.86151949753192
2018-11-16,1051,35.6,17.2,22.5,0.0,0,29000.0,5.159613588566156
2018-11-17,1052,25.5,18.5,3.4,0.0,0,18100.0,1.7885400355696837
2018-11-18,1053,23.8,17.4,6.0,0.0,0,20900.0,1.9052654698509917
2018-11-19,1054,21.5,13.2,14.4,0.0,0,19100.0,1.8150380833987505
2018-11-20,1055,21.7,8.1,8.1,0.0,0,30400.0,3.44016117010112
2018-11-21,1056,26.1,10.4,15.7,0.0,0,26000.0,3.4851096157497516
2018-11-22,1057,29.5,15.5,23.7,0.0,0,15700.0,2.2215531880022987
